dataset_index,full_name,pdes,neo,a,e,i,moid,diameter,E_M_useful_kg,sigma_M_kg,value_usd,comp_class,value_per_kg,total_mass_kg,dv_out_kms,cargo_LLO_kg,dry_mass_kg,prop_mass_kg,tof_out_days,loiter_days,tof_ret_days,mission_time_days,mission_cost_usd,revenue_LLO_usd,net_cost_usd,direct_cost_usd,feasible,verdict,profit_usd,direct_minus_mining_usd,total_time_years
605553,       (2010 JP89),2010 JP89,N,3.12668632829405,0.3041641771285477,10.02509652091316,1.20498,4.854,30423763903578.652,3042376390357.865,0.9999,C,0.9999,79643361004132.6,7.187881054045221,66166.51470850669,55000.0,916118.4222189025,676.271186440678,693.3559322033898,681.3220338983051,2050.9491525423728,976308974.850724,66159.89805703584,976242814.952667,311852254.1626625,True,direct_cheaper_than_mining,-976242814.952667,-664390560.7900045,5.615192751656052
6143,  6144 Kondojiro (1994 EQ3),6144,N,4.761392046272173,0.3615451544707015,5.88349032103415,2.04184,32.492,9125211936014398.0,912521193601440.0,0.9999,C,0.9999,2.3887989361294236e+16,9.762058571977391,51004.244298382706,55000.0,1543109.7812428304,1310.1694915254238,297.1525423728813,619.4745762711864,2226.7966101694915,1603430748.077329,50999.14387395287,1603379748.933455,273454047.6551699,True,direct_cheaper_than_mining,-1603379748.933455,-1329925701.278285,6.096636851935637
82896, 82897 (2001 QM89),82897,N,2.876555649973128,0.0695678558700978,13.2678094970739,1.68207,5.689,48980298497811.14,4898029849781.114,0.9999,C,0.9999,128220676695840.67,7.1817767380553,64502.98770599933,55000.0,1403632.7048609746,618.6440677966102,0.0,495.77966101694915,1114.4237288135594,1463924660.4635856,64496.53740722873,1463860163.9261785,307639398.7231225,True,direct_cheaper_than_mining,-1463860163.9261785,-1156220765.2030559,3.051125883130895
122732,122733 (2000 SK47),122733,N,5.110679299874785,0.0410255719969088,22.02072160177367,3.91472,15.235,940678031914967.0,94067803191496.7,0.9999,C,0.9999,2462507936950175.5,8.944741976150477,35567.24208023441,55000.0,2125377.4282587282,1166.1016949152543,0.0,1052.406779661017,2218.5084745762715,2185819506.763806,35563.68535602639,2185783943.0784497,234360087.25242618,True,direct_cheaper_than_mining,-2185783943.0784497,-1951423855.8260236,6.073945173377882
507012,507013 (2008 TP165),507013,N,4.064415433467849,0.2995089553724591,14.30837575803136,1.86646,4.553,25107679550702.19,2510767955070.219,0.9999,C,0.9999,65726909818592.125,10.563533754084723,60449.64401510624,55000.0,1780657.8720248549,820.3389830508474,49.52542372881356,1361.6440677966102,2231.508474576271,1841028248.862236,60443.59905070473,1840967805.2631853,297374370.8691916,True,direct_cheaper_than_mining,-1840967805.2631853,-1543593434.3939936,6.109537233610598
94401, 94402 (2001 SW277),94402,N,2.276868722075513,0.120744331100544,7.915228212053254,1.02582,4.594,25792093752954.188,2579209375295.419,0.9999,C,0.9999,67518570033911.484,5.767884456234379,93289.75691446062,55000.0,642740.7499303536,301.6949152542373,0.0,433.93220338983053,735.6271186440679,702874440.0063392,93280.42793876918,702781159.5784004,380541429.80759436,True,direct_cheaper_than_mining,-702781159.5784004,-322239729.770806,2.0140372858153808
88245, 88246 (2001 DZ25),88246,N,3.998648711584546,0.086024911313857,17.08300562993486,2.68925,10.120,275711679458404.97,27571167945840.496,0.9999,C,0.9999,721758323189541.8,8.344779024570942,41620.749279191485,55000.0,1633128.6411854324,762.7118644067797,1287.6610169491526,681.3220338983051,2731.6949152542375,1693468331.942799,41616.58720426357,1693426715.3555949,249690497.0942756,True,direct_cheaper_than_mining,-1693426715.3555949,-1443736218.2613192,7.478973073933573
465784,465785 (2010 AN47),465785,N,3.082356211038991,0.194105954616562,9.207529350923044,1.51646,3.639,12819166635770.61,1281916663577.061,0.9999,C,0.9999,33558027842331.438,6.882379273344273,76491.3958454878,55000.0,988190.0862392423,618.6440677966102,742.8813559322034,681.3220338983051,2042.8474576271187,1048395629.7771801,76483.74670590325,1048319146.0304742,337999849.960611,True,direct_cheaper_than_mining,-1048319146.0304742,-710319296.0698632,5.593011519855219
485145,485146 (2010 OW118),485146,N,3.091667309314782,0.2971031664940489,2.133922595485601,1.17847,2.479,4052688336252.9634,405268833625.2964,0.9999,C,0.9999,10609131770295.715,6.633667719759463,82973.19569575776,55000.0,815324.5606649641,330.50847457627117,396.20338983050846,805.0169491525423,1531.728813559322,875494148.1735826,82964.89837618818,875411183.2752063,354414904.0691773,True,direct_cheaper_than_mining,-875411183.2752063,-520996279.206029,4.193644937876309
246442,246443 (2007 VH185),246443,N,3.047082440582617,0.0842570841296348,17.38191148143922,1.80323,4.514,24467989779355.406,2446798977935.5405,0.9999,C,0.9999,64052329265328.29,7.0371365728044415,47840.5236078071,55000.0,1267264.0292348934,474.5762711864407,940.9830508474575,619.4745762711864,2035.0338983050847,1327527620.1529741,47835.73955544632,1327479784.4134188,265441975.77392745,True,direct_cheaper_than_mining,-1327479784.4134188,-1062037808.6394913,5.571619160315085
5647,  5648 (1990 VU1),5648,N,5.150056840872693,0.165599083746352,22.69316997477167,3.38802,59.295,5.5458465196792456e+16,5545846519679246.0,0.9999,C,0.9999,1.451792282638546e+17,9.320905680063309,29506.80894533718,55000.0,2825870.0967321917,791.5254237288136,49.52542372881356,990.5593220338983,1831.6101694915255,2886457877.7123117,29503.858264442646,2886428373.8540473,219012137.5889475,True,direct_cheaper_than_mining,-2886428373.8540473,-2667416236.2651,5.014675344261534
30505, 30506 (2000 RO85),30506,N,5.126780370643693,0.0806768239602094,20.05617134769077,3.7087,34.356,1.0787514895387016e+16,1078751489538701.6,0.9999,C,0.9999,2.8239567788971244e+16,9.785352496330635,41440.33788555626,55000.0,2197713.390331317,877.9661016949153,49.52542372881356,1237.9491525423728,2165.4406779661017,2258170514.7165065,41436.193851767704,2258129078.5226545,249233608.13492262,True,direct_cheaper_than_mining,-2258129078.5226545,-2008895470.387732,5.928653464657363
182929,182930 (2002 FX40),182930,N,3.222214809028345,0.0895407501828259,19.89556172096757,1.97329,6.581,75820963436698.14,7582096343669.814,0.9999,C,0.9999,198484197478267.38,7.450459871930081,59594.4142215789,55000.0,1517734.0091175418,532.2033898305085,0.0,557.6271186440678,1089.8305084745762,1578049697.7914383,59588.454780156746,1577990109.3366582,295208515.14079773,True,direct_cheaper_than_mining,-1577990109.3366582,-1282781594.1958604,2.9837933154676963
200416,200417 (2000 SO182),200417,N,3.935470044548154,0.3176254911262107,23.06624039348543,1.69974,11.163,370046584799795.8,37004658479979.586,0.9999,C,0.9999,968708337172240.4,10.247040621606663,51683.15709003163,55000.0,2301128.3352771453,791.5254237288136,0.0,990.5593220338983,1782.084745762712,2361606969.970883,51677.98877432263,2361555291.9821086,275173383.4056329,True,direct_cheaper_than_mining,-2361555291.9821086,-2086381908.5764756,4.879082123922552
606439,       (2010 KS28),2010 KS28,N,2.405500312334269,0.2486627457674309,28.22582006931238,0.821606,3.634,12766398453089.08,1276639845308.908,0.9999,C,0.9999,33419891238453.09,7.604827507807595,24277.28511427209,55000.0,1340404.8545423201,561.0169491525423,99.05084745762711,433.93220338983053,1094.0,1400683658.7520647,24274.857385760664,1400659383.8946788,205768452.403976,True,direct_cheaper_than_mining,-1400659383.8946788,-1194890931.4907029,2.9952087611225187
152132,152133 (2004 TN126),152133,N,3.951389881373948,0.0672041800420756,7.166903244801182,2.70084,8.238,148723291672237.78,14872329167223.78,0.9999,C,0.9999,389327988670779.56,8.033225439654265,55703.29179942736,55000.0,1268436.2876898614,849.1525423728814,0.0,990.5593220338983,1839.7118644067796,1328700122.4377007,55697.721470247416,1328644424.7162304,285354310.0468201,True,direct_cheaper_than_mining,-1328644424.7162304,-1043290114.6694102,5.036856576062367
245952,245953 (2006 SS36),245953,N,2.566315262126986,0.3105570938515798,14.03164197131487,0.761126,3.891,15671021938563.104,1567102193856.3103,0.9999,C,0.9999,41023617640217.555,7.326906204982604,68414.44164586437,55000.0,805912.647508172,676.271186440678,0.0,805.0169491525423,1481.2881355932204,866080277.3388536,68407.60020169978,866011869.7386519,317545093.0594534,True,direct_cheaper_than_mining,-866011869.7386519,-548466776.6791985,4.0555458880033415
598098,       (2010 BY57),2010 BY57,N,2.890171455947809,0.3158409946672046,16.02021137033768,1.02375,4.275,20783657809166.844,2078365780916.6848,0.9999,C,0.9999,54407481175829.43,7.096044424706807,65929.79106274767,55000.0,1085467.6858269933,618.6440677966102,2327.694915254237,557.6271186440678,3503.966101694915,1145693463.1056452,65923.19808364139,1145627539.9075615,311252755.32843834,True,direct_cheaper_than_mining,-1145627539.9075615,-834374784.5791233,9.593336349609624
326103,326104 (2011 CQ32),326104,N,3.829698391621795,0.0442109308626104,4.553527654725751,2.66415,5.329,40257869425181.9,4025786942518.19,0.9999,C,0.9999,105387092736078.27,8.243608857016666,57724.58419276727,55000.0,1422993.1545704987,791.5254237288136,2822.9491525423728,805.0169491525423,4419.4915254237285,1483289137.1466494,57718.811734348,1483231418.334915,290473200.5976487,True,direct_cheaper_than_mining,-1483231418.334915,-1192758217.7372663,12.099908351605006
19751, 19752 (2000 CH67),19752,N,3.990106946777753,0.1525389917401526,23.9213952103783,2.43889,23.358,3390163068597004.5,339016306859700.5,0.9999,C,0.9999,8874772430882210.0,8.51830965641664,36881.28036257576,55000.0,1827475.5973762532,964.406779661017,0.0,866.8644067796611,1831.271186440678,1887855712.3005073,36877.5922345395,1887818834.7082727,237687868.11632657,True,direct_cheaper_than_mining,-1887818834.7082727,-1650130966.5919461,5.013747259248947
499230,499231 (2009 UC112),499231,N,5.255883585108399,0.2426434575376891,6.730765222452104,2.99157,9.113,201325013557186.97,20132501355718.7,0.9999,C,0.9999,527028831301536.56,9.869901082053811,55403.457537404785,55000.0,1487910.5814634436,1252.542372881356,198.10169491525423,1114.2542372881355,2564.8983050847455,1548220066.864388,55397.917191651046,1548164668.9471962,284594984.5896329,True,direct_cheaper_than_mining,-1548164668.9471962,-1263569684.3575633,7.022308843490063
609900,       (2010 MD108),2010 MD108,N,2.238639183697713,0.0816004432252893,20.29352972533887,1.12928,2.541,4364430894364.582,436443089436.45825,0.9999,C,0.9999,11425211765352.309,6.255307221896535,58880.4646357773,55000.0,1043891.953729402,474.5762711864407,2426.7457627118642,433.93220338983053,3335.2542372881358,1104109083.2557778,58874.57658931372,1104050208.6791885,293400449.271372,True,direct_cheaper_than_mining,-1104050208.6791885,-810649759.4078164,9.131428438844999
714700,       (2015 FM216),2015 FM216,N,2.934762026205417,0.2266419009844367,24.86553186659882,1.38236,2.802,5852184628046.717,585218462804.6718,0.9999,C,0.9999,15319855047242.715,8.451403606588395,54614.29872043726,55000.0,1863325.26224612,388.135593220339,1832.4406779661017,681.3220338983051,2901.898305084746,1923712833.9006672,54608.83729056522,1923658225.0633767,282596452.5491481,True,direct_cheaper_than_mining,-1923658225.0633767,-1641061772.5142286,7.944964558753583
609355,       (2010 MC55),2010 MC55,N,3.223178148052922,0.3089839881872205,10.24370078015705,1.24246,4.448,23410352974461.65,2341035297446.165,0.9999,C,0.9999,61283646530004.31,8.098582975064602,70173.8898126281,55000.0,945901.1563398049,877.9661016949153,49.52542372881356,928.7118644067797,1856.2033898305085,1006097903.7803236,70166.87242364684,1006027736.9079,322000867.3082436,True,direct_cheaper_than_mining,-1006027736.9079,-684026869.5996563,5.082007911924732
441524,441525 (2008 SK220),441525,N,3.828802510498832,0.2418564144610582,8.218950192031699,1.91167,7.031,92462348474107.8,9246234847410.78,0.9999,C,0.9999,242048032654732.44,9.045320040933326,69106.46969249829,55000.0,1276039.709741908,877.9661016949153,99.05084745762711,866.8644067796611,1843.8813559322034,1336305126.0015342,69099.55904552904,1336236026.4424887,319297642.98270786,True,direct_cheaper_than_mining,-1336236026.4424887,-1016938383.4597808,5.04827202171719
280425,280426 (2003 YD56),280426,N,3.235067924499614,0.3212162113905209,2.291336719076515,1.20971,3.033,7422169312301.045,742216931230.1045,0.9999,C,0.9999,19429762597646.715,8.442253166548769,79667.27388023936,55000.0,738018.0263182307,647.457627118644,1683.8644067796608,928.7118644067797,3260.033898305084,798171534.0677048,79659.30715285134,798091874.7605519,346042710.1208924,True,direct_cheaper_than_mining,-798091874.7605519,-452049164.6396595,8.925486374551907
139435,139436 (2001 OT51),139436,N,2.669806556348273,0.1766241543628508,8.626110163468743,1.20295,5.009,33432335874946.938,3343233587494.694,0.9999,C,0.9999,87519203861117.64,7.4977091287894995,90460.11036495738,55000.0,851498.362310107,359.3220338983051,1634.3389830508474,557.6271186440678,2551.2881355932204,911675473.9694675,90451.06435392088,911585022.9051136,373375395.3277917,True,direct_cheaper_than_mining,-911585022.9051136,-538209627.5773219,6.98504623023469
122682,122683 (2000 SH1),122683,N,2.390252033052764,0.149471264052916,27.57531259898175,1.01595,10.313,291788841312312.4,29178884131231.24,0.9999,C,0.9999,763845134325425.0,7.872720735581061,40291.207179872305,55000.0,1580910.4706057531,445.7627118644068,2723.8983050847455,495.77966101694915,3665.4406779661012,1641239299.9836392,40287.17805915432,1641199012.8055801,246323453.0626657,True,direct_cheaper_than_mining,-1641199012.8055801,-1394875559.7429144,10.035429645355514
208694,208695 (2002 GZ181),208695,N,3.980097449175787,0.1000378075765162,15.53559798033039,2.61574,10.042,269385538279766.1,26938553827976.61,0.9999,C,0.9999,705197744187869.4,8.995020202659763,46577.89107541571,55000.0,2164466.093166557,503.3898305084746,49.52542372881356,928.7118644067797,1481.6271186440677,2224916302.113936,46573.23328630817,2224869728.8806496,262244379.1468767,True,direct_cheaper_than_mining,-2224869728.8806496,-1962625349.7337728,4.056473973015928
65388, 65389 (2002 RF12),65389,N,3.952581015375209,0.261076593615886,2.271832217827285,1.91591,9.782,248998425918167.72,24899842591816.773,0.9999,C,0.9999,651828340099915.5,8.705167107361344,59519.409525489275,55000.0,1102709.6087593331,964.406779661017,396.20338983050846,495.77966101694915,1856.3898305084747,1162938972.357955,59513.45758453673,1162879458.9003704,295018566.9515372,True,direct_cheaper_than_mining,-1162879458.9003704,-867860891.9488332,5.082518358681655
379443,379444 (2010 CE81),379444,N,3.131003277634755,0.0295865124344156,1.423396722305807,2.04257,4.257,20522231234527.645,2052223123452.765,0.9999,C,0.9999,53723118414993.836,7.410374953725428,72771.30639661268,55000.0,998815.0765857875,474.5762711864407,0.0,619.4745762711864,1094.050847457627,1059022830.1217171,72764.02926597302,1058950066.0924511,328578783.1269214,True,direct_cheaper_than_mining,-1058950066.0924511,-730371282.9655297,2.9953479738744067
610068,       (2010 NR13),2010 NR13,N,3.754095262177189,0.1756806458719696,20.94930727463854,2.18942,4.429,23111634836490.293,2311163483649.0293,0.9999,C,0.9999,60501661875629.04,7.869927456073188,23295.757297923075,55000.0,1832369.29169286,676.271186440678,0.0,805.0169491525423,1481.2881355932204,1892750424.505532,23293.427722193283,1892727131.0778098,203282748.95946726,True,direct_cheaper_than_mining,-1892727131.0778098,-1689444382.1183426,4.0555458880033415
604603,       (2010 HK84),2010 HK84,N,2.350519174712399,0.0949954531776203,6.656856279410707,1.11864,2.475,4033102280799.106,403310228079.91064,0.9999,C,0.9999,10557859373819.648,5.333423672213804,96402.028346912,55000.0,754338.0056913386,272.8813559322034,2624.8474576271187,372.08474576271186,3269.813559322034,814494907.9965223,96392.38814407731,814398515.6083782,388423207.26823395,True,direct_cheaper_than_mining,-814398515.6083782,-425975308.3401442,8.952261627165049
323067,323068 (2002 TS54),323068,N,3.402697109524885,0.145792111563168,22.69698483113195,1.93482,5.387,41586708939665.52,4158670893966.552,0.9999,C,0.9999,108865730208548.47,9.219740798450333,46906.15873747146,55000.0,1666282.7884763528,647.457627118644,2278.169491525424,743.1694915254237,3668.796610169492,1726629375.296356,46901.46812159771,1726582473.8282344,263075711.73338252,True,direct_cheaper_than_mining,-1726582473.8282344,-1463506762.094852,10.044617686980128
597709,       (2010 BJ16),2010 BJ16,N,5.165277710476156,0.2233309792354519,8.617269052090185,3.0076,9.047,196982387583186.88,19698238758318.688,0.9999,C,0.9999,515660700479546.8,8.674632976019339,46645.28359134363,55000.0,2108255.5906402594,705.0847457627119,49.52542372881356,681.3220338983051,1435.9322033898306,2168694107.8031125,46640.61906298449,2168647467.1840496,262415049.61202896,True,direct_cheaper_than_mining,-2168647467.1840496,-1906232417.5720205,3.9313681133191802
424483,424484 (2008 DH14),424484,N,3.937028016080019,0.1049405873654175,3.589469742471356,2.52354,5.180,36974550708292.336,3697455070829.234,0.9999,C,0.9999,96792017560974.7,9.050766493423495,61967.34146842362,55000.0,1513769.3920303208,705.0847457627119,49.52542372881356,681.3220338983051,1435.9322033898306,1574084256.0638633,61961.14473427678,1574022294.919129,301217915.3155077,True,direct_cheaper_than_mining,-1574022294.919129,-1272804379.6036212,3.9313681133191802
457983,457984 (2009 VC116),457984,N,3.192987432470241,0.0773781569085163,19.97170060912881,1.95725,3.753,14062072070200.46,1406207207020.046,0.9999,C,0.9999,36811706990053.555,7.505094455032769,44614.82615713286,55000.0,1495932.007369083,733.8983050847457,0.0,743.1694915254237,1477.0677966101694,1556243161.2266157,44610.36467451715,1556198550.861941,257272948.74226475,True,direct_cheaper_than_mining,-1556198550.861941,-1298925602.1196764,4.043991229596631
611845,       (2010 OV73),2010 OV73,N,3.519049267977564,0.0414225277885515,26.99695990219347,2.38876,4.810,29603895009518.32,2960389500951.832,0.9999,C,0.9999,77497107354760.0,7.600014124442538,40708.18575325249,55000.0,2473259.254951136,647.457627118644,2426.7457627118642,557.6271186440678,3631.8305084745757,2533773692.876166,40704.11493467716,2533732988.7612314,247379444.60857308,True,direct_cheaper_than_mining,-2533732988.7612314,-2286353544.1526585,9.943410016357497
600119,       (2010 CC230),2010 CC230,N,3.298973295312114,0.2636882026731913,11.37999472524525,1.43582,4.698,27583709065040.76,2758370906504.076,0.9999,C,0.9999,72208662473928.69,8.19960540339278,66638.0719255905,55000.0,1033928.5546898685,849.1525423728814,49.52542372881356,557.6271186440678,1456.3050847457625,1094143611.829244,66631.40811839794,1094076980.4211254,313046465.2479359,True,direct_cheaper_than_mining,-1094076980.4211254,-781030515.1731895,3.9871460225756676
275136,275137 (2009 VP72),275137,N,5.208552340985084,0.2247000032324322,11.9621989386659,3.05976,12.007,460486770913709.25,46048677091370.93,0.9999,C,0.9999,1205462751083008.5,8.752187770039788,41143.25343981074,55000.0,1973791.6548601794,647.457627118644,49.52542372881356,743.1694915254237,1440.1525423728813,2034202203.5243905,41139.13911446676,2034161064.385276,248481246.54333118,True,direct_cheaper_than_mining,-2034161064.385276,-1785679817.841945,3.9429227717258897
246549,246550 (2008 SO47),246550,N,5.123512542995974,0.2266681736681857,6.677386597667648,2.95946,15.152,925387249313764.0,92538724931376.4,0.9999,C,0.9999,2422479710245455.5,8.54204716621702,36831.45796125953,55000.0,1833939.9605627973,647.457627118644,49.52542372881356,743.1694915254237,1440.1525423728813,1894321420.0745943,36827.77481546341,1894284592.2997787,237561693.68448403,True,direct_cheaper_than_mining,-1894284592.2997787,-1656722898.6152947,3.9429227717258897
482087,482088 (2010 HW22),482088,N,5.1689740800088,0.0253624160576738,27.38772474744145,4.05066,12.968,580139761014891.5,58013976101489.16,0.9999,C,0.9999,1518690473860972.5,9.610844142644746,29548.39190698007,55000.0,2497778.660956608,935.5932203389831,0.0,866.8644067796611,1802.4576271186443,2558298198.9180875,29545.43706778937,2558268653.4810195,219117445.77203405,True,direct_cheaper_than_mining,-2558268653.4810195,-2339151207.7089853,4.9348600331790395
316471,316472 (2010 VF14),316472,N,4.009170315868253,0.2887184450048113,2.238126453788372,1.85085,3.592,12328851176465.246,1232885117646.525,0.9999,C,0.9999,32274479519542.527,8.950255263764708,69493.14845222559,55000.0,1202727.9896185366,1022.0338983050848,2525.7966101694915,805.0169491525423,4352.847457627118,1262978157.0403771,69486.19913738038,1262908670.8412397,320276900.7367548,True,direct_cheaper_than_mining,-1262908670.8412397,-942631770.1044849,11.917446838130372
343992,343993 (2011 PW8),343993,N,5.23400296319067,0.2022364131528681,19.49921899725765,3.18562,12.360,502306777987538.5,50230677798753.85,0.9999,C,0.9999,1314939209391462.0,10.531891095558041,36091.458433930246,55000.0,2948862.979379048,964.406779661017,0.0,805.0169491525423,1769.4237288135594,3009476342.878759,36087.84928808685,3009440255.029471,235687656.75615808,True,direct_cheaper_than_mining,-3009440255.029471,-2773752598.273313,4.844418148702421
485134,485135 (2010 NU69),485135,N,2.88463584079154,0.1485448636386686,18.26695843466327,1.51254,4.690,27443035937353.484,2744303593735.3486,0.9999,C,0.9999,71840408212967.23,7.212820103425443,50287.13139941677,55000.0,1103112.090251228,618.6440677966102,742.8813559322034,681.3220338983051,2042.8474576271187,1163341537.5660005,50282.102686276834,1163291255.4633143,271637970.74591655,True,direct_cheaper_than_mining,-1163291255.4633143,-891653284.7173977,5.593011519855219
432487,432488 (2010 EX42),432488,N,2.88745436968489,0.2932748654283844,8.370359331536422,1.02986,3.503,11434943896033.965,1143494389603.3965,0.9999,C,0.9999,29934408104800.953,8.462678804561616,71562.3546858411,55000.0,870627.0464998047,647.457627118644,1733.3898305084745,495.77966101694915,2876.627118644067,930808136.9254767,71555.19845037251,930736581.7270263,325517132.3192167,True,direct_cheaper_than_mining,-930736581.7270263,-605219449.4078096,7.875775821065208
96511, 96512 (1998 QE67),96512,N,2.783217257330518,0.2109025675428939,14.70934341519015,1.20287,5.762,50890109813904.69,5089010981390.469,0.9999,C,0.9999,133220182758912.8,6.042060608541284,73045.18418755318,55000.0,1345472.709620635,359.3220338983051,2377.2203389830506,743.1694915254237,3479.7118644067796,1405752567.944236,73037.87966913443,1405679530.0645669,329272374.237612,True,direct_cheaper_than_mining,-1405679530.0645669,-1076407155.8269548,9.526931866959012
532018,       (2002 QE46),2002 QE46,N,3.943727408790732,0.3429566739423421,0.4466116033732029,1.58433,3.188,8619231876611.96,861923187661.196,0.9999,C,0.9999,22563434231968.48,8.907179774257235,74736.71222867846,55000.0,978871.5797634677,618.6440677966102,594.3050847457627,990.5593220338983,2203.508474576271,1039075185.0520585,74729.2385574556,1039000455.813501,333556141.8581245,True,direct_cheaper_than_mining,-1039000455.813501,-705444313.9553765,6.032877411570899
1037,  1038 Tuckia (1924 TK),1038,N,3.983942071558852,0.2208648629166223,9.183686478548664,2.11382,58.3,5.271318898291608e+16,5271318898291608.0,0.9999,C,0.9999,1.3799264131653424e+17,8.41264576429654,51919.33374324233,55000.0,1204518.6933180254,993.2203389830509,99.05084745762711,743.1694915254237,1835.4406779661017,1264769233.2062354,51914.14180986801,1264717319.0644255,275771496.99000597,True,direct_cheaper_than_mining,-1264717319.0644255,-988945822.0744195,5.025162704903769
